"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","C"
"8158",242.92485,31.46,5879.5383,16.94633,1.44322,10.05461,93.40047,58.2736,222.85827,13.89619,298.52229,17473.284,45.59789,39.15308,178.81971,126425.94,70.1937,962.4672,16.76893,66.99893,-27.52955,21.51096,11171.79,273.23724,32.95067,-14.8252,18867.843,109.51473,10.7976,5.6391,501.67692,90.23199,61.35087,12639.558,6.56574,23.93713,-1.907,-223.69248,110.055,7.18152,12794.118,-1112.3628,-7.97702,244.27173,0.06873,10.5443,-16.54882,90.05535,-2.41391,15.4077,"1"
"8159",349.24902,282.3411,5095.7673,17.79551,0,0,25.66469,49.82559,242.88621,4.90049,292.5531,8030.358,14.8684,16.67944,124.74993,23453.031,6.74932,160.3422,17.85886,238.5261,-28.81792,14.34117,3600.5442,157.09161,32.72104,-38.3039,8372.667,108.02226,6.74403,-11.54729,540.64191,78.9912,88.6098,29144.772,1.81811,28.20541,44.47174,-163.35681,31.9372,13.06163,7651.065,-2096.6478,259.58766,425.11038,0,19.21871,-15.29109,202.51017,122.13966,12.66536,"0"
"8161",327.12969,195.11889,2660.0742,18.94312,0,9.23068,61.02091,59.29184,234.43095,11.20305,302.81616,14634.486,-23.89739,18.33089,114.37026,31909.326,13.30458,840.4614,16.43766,41.0312,-16.36984,21.78944,1758.0648,188.94477,28.15469,-76.04904,8388.675,118.28325,10.80982,-25.76605,597.15084,54.63972,77.60982,24961.026,4.02101,19.48988,-1.77905,-159.80193,98.09523,6.21909,8956.2,-1417.8603,12.93847,342.79545,0,13.01685,5.82051,142.57539,175.48977,15.68681,"0"
"8163",302.47944,77.34624,10469.922,17.09151,0.27381,11.46587,66.75709,61.21721,226.58565,11.49968,286.98963,1603.7739,42.48233,5.77798,161.90436,61037.883,33.4895,4693.0074,20.39882,49.00366,100.15143,21.22026,6709.6566,265.93773,31.59751,-3.51237,5574.8136,95.93484,12.86602,-24.84642,321.09081,60.48071,110.78847,31002.183,10.07331,13.48798,46.76268,-135.20964,105.58725,5.15385,9450.93,971.3958,-7.70778,269.58783,0,9.82677,-20.08562,72.8088,32.86242,14.15618,"0"
"8164",259.13157,77.48424,966.6555,17.43872,0.57309,0,105.32229,58.9004,224.92275,13.63619,299.14398,-6.19501,52.11715,12.70835,151.96215,60936.798,34.6115,288.13227,19.37044,124.87896,34.48648,22.92359,5128.0731,317.37999,33.78868,35.28543,959.79,101.99718,10.60399,6.24327,428.05392,106.47597,39.58102,24575.178,6.67071,23.11383,36.14048,-288.95199,75.30177,5.31653,8662.329,-652.7814,63.25023,318.50262,0,8.08797,21.21529,76.23741,6.83873,20.64446,"1"
"8165",470.71041,176.7159,9898.188,32.45519,0.22403,2.55622,46.48137,52.36824,257.79504,11.63278,292.76217,5.2348,21.78578,40.32546,125.53308,36027.936,8.67578,2396.9358,18.81816,19.04366,-173.86689,11.64934,5858.5899,142.7196,28.49265,-374.27187,12229.767,82.66338,13.66918,-91.27872,823.5771,27.38755,250.40031,32336.298,4.4827,17.03272,171.83691,-58.93711,61.16581,11.96177,4832.1873,-2222.5521,236.08143,924.2895,0,23.16399,-59.81983,341.50998,142.37805,7.73849,"0"
"8167",285.55443,72.59145,6277.7166,19.69529,0.32598,14.91318,63.74234,56.49665,225.71349,12.74361,296.58546,14544.579,42.2803,8.26323,164.68644,74108.76,32.36997,1902.0747,17.60314,49.88569,19.33704,21.73231,6565.8606,340.33491,31.01378,-1.93246,5733.1548,103.71804,14.04716,-4.67986,484.26408,83.06082,70.79676,23686.665,4.27052,21.12021,85.72836,-211.26006,101.66184,6.6403,10222.35,-1273.8159,7.23113,331.14342,0,8.67923,15.11942,112.02564,102.48432,17.67545,"0"
"8169",358.01064,151.32873,9628.467,18.25975,1.98013,0,37.85982,53.25089,257.32101,8.00883,336.7683,28063.611,49.51302,44.39784,102.88314,33642.813,15.60056,909.1923,18.73509,50.53319,-42.79835,17.82118,2612.0502,235.06092,28.41765,-138.51888,1772.2374,102.64578,9.14961,4.60487,510.64347,73.96731,37.06349,14871.225,3.64955,24.07672,20.63486,-187.98636,89.19768,5.58626,10912.212,420.6102,19.08236,729.6474,0.30464,11.37693,-37.31693,170.73567,193.66644,14.66202,"0"
"8170",394.14663,59.88289,10949.541,31.21815,0,5.16565,26.38394,58.23186,220.48881,5.90691,234.64071,3409.6212,17.19211,10.00286,140.22456,45713.259,9.01899,2173.4034,14.05854,35.66155,-23.44337,19.55267,7174.068,121.29786,31.66907,-71.22525,12878.781,116.49339,13.04742,-42.47074,848.9415,25.13808,200.15934,33698.634,2.16255,12.57284,-12.48189,-83.68665,66.96995,13.82684,10046.814,-2804.8569,112.76118,291.31524,0,27.809,3.57538,424.8468,406.34583,12.69207,"0"
"8171",355.98135,76.25052,5618.9598,22.09297,0,6.98087,38.40299,53.44961,233.59881,10.71922,295.58289,12082.866,59.60903,18.92836,120.30288,54497.097,21.19114,316.21596,16.18002,45.25151,11.27287,20.77307,5085.5346,200.69271,32.82371,-35.56426,9666.831,120.80589,13.59597,13.89557,677.89326,77.24619,36.06637,22409.061,1.70872,16.27924,-28.67143,-244.67193,92.2323,7.00543,12431.04,-548.26986,27.0696,278.71929,0,16.23315,20.60526,363.12354,114.47721,17.26249,"0"
"8172",371.47185,122.41911,5545.2402,18.91718,0,7.4972,49.37971,60.16973,225.63138,12.87857,288.69807,7206.774,-2.10307,11.42033,153.93693,48798.111,20.72484,6035.5611,18.09049,66.2429,16.02173,23.85385,2841.5856,257.94753,21.38165,-29.28284,9400.284,100.38948,12.89845,-61.44685,478.54398,68.3986,77.17926,29670.897,7.80011,22.98445,55.39651,-197.95686,83.92401,5.11299,9593.76,-3394.3032,52.96999,342.76164,0,11.37886,14.60468,140.95113,37.4719,14.1094,"0"
"8173",386.51517,63.66805,4588.58043,24.02671,0.63859,12.18326,52.97984,56.83541,225.79331,12.14992,293.0922,2950.0827,40.03613,21.7587,193.23057,60296.44345,21.35577,4082.10481,17.54704,100.09274,95.2724,23.90592,966.07505,222.99239,23.45987,11.14965,13546.0367,131.72937,13.56673,35.24382,571.37201,67.28574,86.58492,29796.1073579476,1.72372,17.46414,-45.47039,-155.41639,84.68816,5.85618,10806.27375,-1872.62957,88.8093,149.67267,-0.174456142989629,14.97917,38.67507,308.21513,163.8866,15.88408,"0"
"8174",324.44076,97.014,8586.291,15.454,0.80233,0,65.8734,56.2359,261.80532,9.43754,382.68504,7569.024,57.35176,40.32953,139.96167,51366.015,24.92646,529.87584,18.18605,107.61447,-247.22148,24.47092,5282.3502,306.25719,32.02511,-96.1515,318.47433,109.11867,9.13815,-9.58382,461.39886,117.18546,82.22316,22931.598,5.17486,28.51004,11.20477,-198.8856,73.72443,7.43875,8761.689,-1746.2451,114.04803,640.85337,0.542904262387258,9.68698,-22.35131,139.06122,93.76617,17.09096,"0"
"8175",418.79757,156.99018,6062.4021,21.58051,0.16995,6.28794,58.48523,49.15312,240.94662,13.0637,306.89958,17051.28,36.30663,2.87146,130.7481,39093.675,13.02071,6132.0438,24.13303,30.12319,51.2434,23.96308,2473.7535,317.94993,18.10926,54.7889,7325.247,126.10785,18.9857,-20.54751,662.99961,34.55741,110.02671,17517.651,2.05352,16.76258,-52.13468,-163.18431,103.12809,6.3846,10339.167,-2917.0716,-32.72449,278.55645,0,7.50686,45.59099,237.12057,99.85749,18.32523,"0"
"8177",384.15888,162.31974,5914.1004,19.02675,0.16429,8.60444,59.45323,56.85924,238.04862,14.34676,293.8641,19210.221,-20.48789,9.31921,108.97101,33890.04,15.55522,3276.6582,17.25,26.68306,2.57627,22.1786,1109.4786,347.75034,22.4989,16.55303,8006.76,127.91427,13.53449,-38.98203,528.99057,72.70737,45.96221,17608.179,2.11024,23.07098,4.67572,-230.55936,109.18008,3.34765,11288.193,-2314.8465,10.59564,241.57314,0,7.5328,2.55742,190.35168,105.29262,16.50873,"0"
"8179",205.7718,95.71818,731.7105,17.68304,0.17557,25.5013,105.59277,59.77235,243.94881,18.78221,295.18683,7975.227,-39.85026,6.09621,134.90604,46677.465,30.8715,459.74148,23.35112,76.29675,64.76478,26.16032,4157.3052,292.21776,33.01112,102.44361,1398.7749,77.86236,13.23565,-90.99306,350.46204,92.00736,48.15269,30303.696,11.97854,17.05991,176.18805,-178.04346,49.20873,4.04288,5257.1997,-1637.8392,201.09222,469.74441,0,8.03871,23.80272,31.47635,-5.38101,24.31498,"1"
"8180",366.88371,103.43502,7202.66621,21.82931,0.91954,8.95144,33.7023,50.93805,233.55047,9.97761,306.49945,22804.16474,27.51361,53.54071,96.6450663322902,40996.14762,16.09284,1535.4351,14.78052,88.43223,-216.13258,17.1876,3543.81853,171.74468,24.53798,-200.09878,9867.71884,112.01166,9.91332,-24.84409,641.74679,66.42771,92.13378,13352.64318,2.1546,20.69234,12.88305,-174.5709,105.7383,9.27302,11492.65832,-1755.74233,12.21574,802.34678,1.03779,15.9041,-75.29908,220.65065,128.10784,15.61638,"0"
"8181",319.43757,67.67941,16295.937,14.31985,0.11938,0,61.63936,60.13633,213.74337,16.12592,283.61415,-55.31288,60.14419,7.2174,164.02473,56096.448,31.68777,690.7038,17.30969,83.44998,72.95922,27.09865,4432.4979,307.41432,31.91699,19.27177,7686.255,105.80805,7.25252,21.11338,437.87331,121.87125,36.85463,28948.191,7.56226,27.75753,6.30074,-233.65125,69.54648,6.76974,9146.088,-628.80114,138.02967,153.71958,0,11.38969,36.3167,169.91802,108.22788,17.4561,"1"
"8183",294.22704,123.79704,8162.424,15.60049,1.65721,7.78396,39.71937,55.71667,250.55625,7.61008,326.04363,22960.923,57.71533,41.68704,127.40022,46373.589,20.51639,412.48338,17.62667,68.46725,-29.89432,17.47598,3633.0846,307.39431,29.15561,-165.50892,956.4504,113.95695,11.26522,-30.37049,454.72587,83.20572,59.52395,20606.091,3.41863,25.42326,4.79549,-206.28861,83.26506,6.82638,9792.894,-1932.7314,26.74357,785.5029,0.669060886976612,8.17816,-17.05873,98.70864,13.00167,13.99561,"0"
"8184",388.55004,80.71827,7521.207,27.40618,0.45197,3.40595,28.59408,56.71862,228.39207,9.41802,271.67646,5010.3522,-53.24854,18.45798,197.55528,55512.915,14.35918,4867.7361,14.31226,2.20598,23.6503,24.25543,4709.6295,152.29956,21.71506,-4.88441,14212.344,127.18977,11.77989,-14.69755,665.93073,42.90813,288.22197,34451.562,0.53687,15.81301,-42.91255,-39.31689,90.31065,7.46863,10700.175,-3152.2926,64.23162,215.97414,0,23.51147,19.22361,365.93391,250.2078,12.93833,"0"
"8185",361.97814,131.11104,3337.8129,21.06087,0,9.66766,38.41961,49.00898,232.71216,8.31181,294.31605,26028.111,46.17722,8.79267,103.76565,36525.564,14.8517,524.73603,15.732,38.59832,9.2598,17.802,2232.012,202.09203,31.52996,12.22728,453.6198,112.10982,10.58018,-7.83302,566.6556,79.4604,134.77494,11583.651,2.12396,18.72419,-6.12574,-143.41374,103.59591,7.98889,11449.929,-1554.432,6.61172,397.43793,0,12.59195,6.38758,360.37389,76.38921,21.25752,"0"
"8186",317.32962,101.83986,9083.229,24.24308,0,8.73464,41.85809,54.18667,226.79541,11.15033,280.69959,17885.214,44.6468,7.89401,114.15153,45089.775,18.07634,1986.6963,15.37306,79.54872,23.98523,22.16584,2655.051,243.57759,25.11621,27.21056,9529.383,109.52025,10.30577,5.18719,629.89548,72.95025,115.93449,21382.341,3.52847,22.88364,6.36445,-155.55912,100.1742,4.68689,11561.502,-607.38699,23.58323,295.29378,0,14.88378,19.67245,295.84647,157.28067,16.26337,"0"
"8188",370.53,298.06482,1912.2522,18.38098,0,7.61443,40.73498,47.19579,226.39935,11.19615,292.61589,18813.264,-32.67302,8.55269,78.74487,14646.492,5.7545,410.04285,17.89846,12.55904,33.88045,19.71427,1799.6097,256.57236,29.64185,-26.88019,4860.7395,125.23983,13.75943,-19.85551,648.63933,73.52433,62.14554,20736.018,0.32769,19.51589,-17.20253,-162.10032,102.93489,9.46294,11868.69,-1583.6397,-4.1287,268.1409,0,9.62405,22.7809,478.31628,145.67625,20.15324,"0"
"8189",287.56026,35.6877,3477.462,16.51363,0.68167,12.89017,76.63485,58.60239,217.83438,14.55714,285.00864,9265.182,63.85391,14.00748,180.76137,104660.58,55.70687,968.4357,17.19321,35.63008,56.36976,26.13065,9242.205,273.37386,33.52917,25.8692,4487.7876,104.604,9.80738,4.57877,517.78083,110.77329,38.32474,21644.403,3.13672,22.48475,18.98156,-306.54699,102.61611,6.34929,11527.278,-694.7058,3.69282,217.89786,0,11.21305,37.40828,178.59822,70.22199,20.80619,"0"
"8190",328.50969,102.70926,8845.731,18.47027,0.18449,9.32011,87.68934,61.87754,249.75447,14.69838,303.72558,2521.8189,-10.04219,0.14456,156.79422,45470.241,27.2156,3765.4729173491,22.50801,43.61863,99.44763,26.19785,2037.7494,551.34864,21.6097,89.55717,15127.974,133.31697,9.48281,-68.79286,342.19929,113.29386,87.33744,31736.481,3.37571,20.06672,-33.93358,-183.47169,93.0051,2.29526,7609.389,-33.01119,73.73754,271.50741,0,4.04737,0.22016,48.20078,24.42973,20.55103,"0"
"8191",405.686,128.90641,7307.79026,19.37113,0.51508,0.09689,20.58964,50.36267,241.2243,5.18061,282.99373,9241.43846,-35.73444,51.38382,112.58879,31172.34537,10.36811,1124.2431,17.24039,65.5896,-203.25404,15.20384,6724.55509,101.92017,27.7687,-195.50032,8868.22205,115.10212,5.3631,-9.19755,878.64525,33.84574,203.15165,21517.83661,4.61834,18.57621,9.16683,-72.55655,63.13068,19.5843,10215.72511,-1107.14742,83.839793456243,703.50085,0.48970105642026,29.86758,-134.62953,213.96318,120.76578,13.72243,"0"
"8192",243.70455,21.83174,4437.4383,17.76757,3.13043,20.45954,56.75071,62.78476,232.51965,10.09574,325.34742,15261.006,68.30496,38.04053,252.402,199145.04,116.39472,456.28389,16.30436,34.19806,-99.0564,20.80433,20061.267,254.07939,33.54401,-77.3352,5256.4545,85.96986,12.74554,2.73886,387.09,82.20729,45.97408,20629.965,4.77752,18.10608,93.64887,-285.50061,116.79354,5.86582,12927.84,-20.27054,-29.01464,724.5552,0.228768164169324,11.06746,-46.37104,59.8112,-0.52594,16.16484,"1"
"8193",334.81836,119.9496,8823.996,17.91709,0,8.98056,53.12227,56.71069,239.03049,10.44922,301.14636,23128.11,51.25672,51.80872,116.91153,46647.726,20.64839,1780.3173,19.19759,41.16292,-181.5666,16.97179,3316.8231,208.2075,28.88644,-272.79633,8011.452,94.46652,12.698,-47.32848,464.62599,58.85714,101.57904,19858.131,4.98046,17.14057,5.6003,-174.14013,88.72089,5.66896,10356.624,-3618.2703,7.95094,1052.6502,0.69556,13.61439,-51.17413,119.18784,-2.35696,17.58679,"0"
"8194",282.92346,54.54871,4435.4304,16.76686,0.60602,12.61368,73.54089,54.3128,237.77124,13.37427,309.5754,23906.499,65.99954,25.61791,140.44398,81036.36,44.17663,421.0518,18.87329,56.76071,0.83106,19.47932,6478.6515,405.73587,31.82535,12.71711,564.36687,101.14986,10.19758,0.43328,430.15842,105.93639,22.65912,12879.402,4.55486,25.80738,12.06865,-273.22275,95.30832,6.02827,10994.943,-1209.0525,22.33806,335.35242,0,7.47042,7.70109,139.36206,10.61089,18.60185,"1"
"8196",473.6436,122.67786,5554.0929,28.67916,0.2875,6.43644,55.4947,50.75819,242.35491,11.66204,276.70863,10940.916,-28.86946,7.28895,105.32436,36020.898,11.64451,2843.1726,17.53752,25.5242,15.62802,22.13748,1201.5177,279.08223,31.40142,9.8316,8064.03,115.34937,13.90309,-33.06942,694.9335,75.56673,116.64312,26956.644,2.46336,24.66433,15.97723,-148.90269,66.21633,4.88574,9812.076,-2081.0745,71.65236,262.26831,0,13.6816,13.15582,417.21954,319.4493,13.75964,"0"
"8197",308.06932,72.31358,13654.89782,16.73588,1.25494,9.67573,80.6681,62.48153,228.98545,9.71518,289.14467,1789.67794,50.15345,7.36167,166.53275,61098.53751,34.02902,1205.72953,18.60595,79.52493,99.93872,23.14355,6886.52282,272.55807,32.03475,56.521,3268.77936,86.19444,10.15966,3.55359,319.14426,96.02238,25.71768,32358.36312,5.67955,15.48579,80.29372,-289.56042,86.56163,6.93119,9460.75744,3389.44664,13.16231,275.54329,0.77233,9.45751,7.78159046368219,114.05047,109.68654,19.42991,"1"
"8199",207.01794,12.64149,9074.052,17.86093,2.33898,18.27631,80.14143,63.77021,205.5993,12.46292,279.71358,18814.644,67.68707,29.11655,375.14334,267556.812574799,145.867207257531,1822.2279,13.91696,50.27947,-16.14331,23.9746,27079.8034369571,227.67723,32.26571,-18.95527,1714.6017,91.45536,12.3846,7.72241,461.26431,80.38638,28.14917,19831.773,6.81875,18.88447,113.7534,-301.60314,117.72504,6.29469,13345.497,-231.88761,-27.38017,302.06544,0.17542,12.44353,-27.40521,75.0582,-5.08457,15.79755,"1"
"8200",482.37831,111.1038,6789.5517,15.82287,1.56,7.75843,102.89418,48.54047,276.67965,8.38902,332.38266,19073.187,19.52845,57.66158,126.96759,56119.632,20.7385,834.3066,15.6,60.92638,-490.1346,21.12,8707.8,136.21152,33.96049,-371.408035628959,1217.7879,115.14444,11.77464,-30.92532,509.08062,56.65045,152.93229,19884.282,4.45067,20.48306,37.30892,-118.88769,94.57209,12.81972,12380.463,-3354.3936,13.11511,1155.57852894774,1.16221001742499,17.6177,-203.28297,229.96113,118.89597,11.01109,"0"
"8201",475.65357,90.24786,4068.24,17.28988,1.71074,12.11675,111.41154,52.23617,278.99943,14.20979,318.93663,20199.888,-7.78782,57.91977,134.50653,57299.877,21.05894,1666.6122,17.67766,51.16191,-545.53194,20.6715,6543.4632,151.29837,28.89955,-472.965385119073,8832.138,91.4733,10.71742,-67.003,479.50998,43.51837,150.21714,24692.133,5.41665,19.16993,67.32068,-108.4128,81.07983,9.13967,9704.505,-4190.6736,34.00154,1478.99946171368,0.826273388086576,17.62612,-193.35387,156.1263,-12.13296,13.98292,"0"
"8202",298.31805,61.93613,13414.29,18.64201,0.32293,11.73863,58.09075,61.99415,220.15692,12.72201,283.12908,5150.8776,67.65188,10.32012,192.70458,83055.99,35.96425,1801.7556,17.33073,37.6711,-15.19828,25.29644,7132.53,261.77358,31.09361,23.83646,12754.236,138.54096,15.09541,9.96519,532.54338,72.90747,71.20731,27559.152,5.54473,20.77411,-13.14719,-199.14021,90.26511,5.34331,9899.085,-1508.2641,17.32362,171.86244,0,10.84728,-13.48019,103.49517,100.26321,12.35204,"0"
"8203",454.86663,224.47149,185.04351,24.4182,0,10.09656,43.51237,54.53222,240.5202,8.83297,281.79186,5056.3407,-12.54579,21.27574,110.1654,27431.226,9.91144,799.917,16.56,40.97572,-63.35587,20.23998,2193.8481,215.15511,33.00222,-176.05971,9346.05,105.7287,12.27883,-76.17876,600.40971,58.41402,57.01429,29786.955,9.76723,23.45158,-37.97436,-169.99461,72.49968,7.05629,7582.203,-2859.7878,106.67469,665.11722,0,14.26396,-2.03882,177.33,72.51279,11.0293,"0"
"8205",400.21242,143.72907,9330.594,18.5265,0,3.84378,68.75277,54.00182,229.02687,14.0651,294.05661,28075.548,60.14171,17.39055,98.85975,32030.49,14.93388,818.616,15.53645,34.35262,0.34126,16.75499,2016.7044,268.82331,31.95245,-29.44996,10069.722,120.52851,12.82841,-16.14352,580.83579,85.93812,95.53809,12205.617,2.9003,23.2748,-7.7665,-175.3704,79.55769,5.57528,11519.067,-2341.1562,26.45405,308.14158,0,9.23427,-2.90841,233.32488,167.68932,17.78489,"0"
"8206",396.05586,155.34867,5624.8179,16.69234,0.46,11.75118,66.86438,52.77258,248.80572,10.42459,302.29107,10641.663,-34.62441,54.92027,116.0511,38296.794,14.6959,1250.5767,17.32666,104.34249,-259.56489,21.92668,5147.5518,150.74637,27.76629,-106.76439,969.3879,98.63481,6.67086,-58.65497,503.75451,70.44693,126.12441,24386.187,6.80044,24.15904,46.30307,-117.62913,65.58885,9.71458,10069.929,-2870.2206,88.54563,474.22251,0.655248450395047,17.41767,-85.81047,208.29927,42.77414,16.48438,"0"
"8208",288.28545,335.44764,621.78729,15.14819,0,23.04034,51.54631,54.93704,214.95915,17.72355,296.07555,18217.38,-54.04135,12.13862,96.4137,16390.398,7.44972,416.61441,15.51161,53.44837,115.17963,26.47675,880.1571,461.47269,33.04928,78.43851,3359.3547,112.45137,8.77928,-55.12665,453.07263,128.22132,37.43167,21867.618,1.47884,35.74048,33.52613,-249.82347,53.9974,5.81656,9612.459,-2467.0536,137.05194,354.93324,0,7.09175,31.69777,256.85457,56.44531,12.32899,"1"
"8209",282.75165,160.25112,9743.283,21.89998,0,10.94071,37.04658,61.31933,220.44534,6.2967,271.23348,6908.487,24.66943,6.59334,152.86605,38063.643,14.89814,1997.5845,13.52159,77.4525,-1.62498,24.06051,3474.3708,189.25941,25.31486,24.02946,9425.124,112.32165,11.00978,-27.90919,530.10492,61.3361,109.03242,30513.939,4.68075,22.5848,11.27025,-155.71506,75.99936,6.20761,7550.325,-2154.6285,78.10317,400.57191,0,18.35076,15.09893,121.34685,160.67823,11.06857,"0"
"8210",427.32045,121.26612,9969.258,16.65384,0,13.28409,56.23362,55.15356,249.74412,10.13569,294.70797,13922.061,-48.70186,50.95823,135.71955,51709.014,17.48922,1985.7372,16.1046,89.75037,-167.37813,19.02013,5470.4649,135.35661,23.92582,-233.99349,11562.606,113.48292,10.61041,-42.72818,678.9393,55.05745,100.25631,24811.296,2.77586,16.94695,31.85206,-159.90612,76.71834,10.1657,9787.581,-1821.7863,58.61378,809.025,0.69417,16.75644,-42.23104,171.07653,149.32152,16.28752,"0"
"8211",485.829,241.00113,2561.4801,25.61742,2.94034,7.50982,48.44345,47.38223,279.94749,12.29242,295.0647,14745.507,38.53816,59.08808,101.99787,32129.367,5.63114,1391.592,17.44603,19.9559,-246.95169,14.70169,4309.8435,144.64194,24.25723,-341.594152045451,4430.8833,122.76204,11.9321,-53.81786,957.6372,-2.22163,231.71028,28235.283,1.15572,9.61625,-1.26374,-60.1344,114.04941,13.75094,12171.048,-8043.399,-25.45472,1161.4356,0.641810126079161,33.2796,-100.417746071576,263.25156,220.02306,9.17086,"0"
"8213",404.64774,110.03361,3045.6738,20.47209,0.68588,9.796,39.40238,52.49134,242.42184,14.14534,305.67897,10221.867,31.33835,44.44614,117.28689,46093.656,15.36368,1671.7734,17.97015,64.56572,-162.0948,19.20477,4793.9337,186.84924,33.93075,-206.62809,9170.514,112.50657,8.61479,-50.55195,617.82807,68.3966,48.19747,27868.962,4.85791,27.3367,-12.37039,-208.90647,76.57482,8.12185,9449.964,-2113.5528,97.06782,678.201,0.96024,14.64442,-28.78087,200.26974,58.17293,11.65334,"0"
"8214",229.31805,140.48055,3676.8444,15.8068,0,11.58876,90.42174,60.83489,230.55315,15.20808,296.83524,13915.92,42.10918,12.69862,124.53879,36240.87,21.20349,351.0099,15.18386,83.32923,30.66767,22.67968,2944.2024,317.6208,34.02114,40.59146,3219.0639,108.17544,9.66725,-61.78046,402.39144,81.81606,60.82626,27496.224,11.68584,28.93777,55.91594,-222.36768,61.19175,4.85015,6860.5527,-1937.1819,115.73094,371.0406,0,8.65764,9.31762,42.03901,-19.23527,15.77354,"0"
